ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Project,Survey,Sampling Bout,Site ID,Lat,Long,Gather Lat,Gather Long,Collection Method,Line Out Depth,Pressure Transducer Depth (m),Volume (ml),Collected,Preserved,Analyzed,Lab Technician,Project Specific ID,Hakai ID,Blank,Solid Standard,Filter Size (mm),Filter Type,Volume of Acetone (ml),Flurometer Serial #,Calibration,Acid Ratio Correction Factor,Acidification Coefficient,Calibration Slope,Before Acid,After Acid,Acid Flag,Dilution Factor,Chla,Chla Flag,Chla Final,Phaeo,Phaeo Flag,Phaeo Final,Analyzing Lab,Sample Status,Quality Level,Comments,Quality Log
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,20,20.5910241,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 14:29:15,"chris.osullivan,eva.jordison,Finn Short",,CHL13557,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,10615.67,7113.34,,1,0.167182964,,,0.084246514,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,20,20.5910241,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 14:00:24,"chris.osullivan,eva.jordison,Finn Short",,CHL13558,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,14932.74,12022.57,,1,0.138916335,,,0.286035726,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,20,20.5910241,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 14:35:12,"chris.osullivan,eva.jordison,Finn Short",,CHL13559,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,524203.96,331955.34,,1,9.176946248,,,2.556410762,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,30,30.047581,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 14:28:17,"chris.osullivan,eva.jordison,Finn Short",,CHL13560,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,357890.03,228368.37,,1,6.182688395,,,1.889263739,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,30,30.047581,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 13:54:13,"chris.osullivan,eva.jordison,Finn Short",,CHL13561,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,39534.81,27536.03,,1,0.572759165,,,0.400534624,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,30,30.047581,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 13:59:48,"chris.osullivan,eva.jordison,Finn Short",,CHL13562,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,11152.3,8809.84,,1,0.111816821,,,0.199577471,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,30,30.047581,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 14:32:33,"chris.osullivan,eva.jordison,Finn Short",,CHL13563,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,439014.34,282322.09,,1,7.479670625,,,2.499340027,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,100,96.1695391,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 14:31:12,"chris.osullivan,eva.jordison,Finn Short",,CHL13564,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,14503.91,11277.39,,1,0.154017234,,,0.244595553,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13864752,1,2021-04-10,CALVERT,HAKAI,OCEANOGRAPHY,KWAK,1,KC10,51.6505,-127.9516,,,,325,304.3146358,250,2021-04-10 09:31:00,2021-04-10 13:32:00,2021-06-10 14:27:32,"chris.osullivan,eva.jordison,Finn Short",,CHL13565,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,8643.03,7003.94,,1,0.078241606,,,0.169320998,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,0,,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 13:07:16,"chris.osullivan,eva.jordison",,CHL13566,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,80478.38,63933,,1,0.789790132,,,1.469997928,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,0,,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 13:06:43,"chris.osullivan,eva.jordison",,CHL13567,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,5463.3,4306.85,,1,0.05520289,,,0.097027854,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,0,,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 13:04:44,"chris.osullivan,eva.jordison",,CHL13568,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,8769.62,6756.36,,1,0.09610253,,,0.142709064,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,0,,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:46:42,"chris.osullivan,eva.jordison",,CHL13569,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,103376.74,75027.63,,1,1.353238627,,,1.298702349,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,5,7.2715952,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:59:19,"chris.osullivan,eva.jordison",,CHL13570,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,303837.96,194603.81,,3,15.64280549,,,4.992705099,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,5,7.2715952,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:55:36,"chris.osullivan,eva.jordison",,CHL13571,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,28115.35,20549.65,,1,0.361147051,,,0.365204812,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,5,7.2715952,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:58:47,"chris.osullivan,eva.jordison",,CHL13572,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,27012.72,18633,,1,0.40000412,,,0.258601466,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,5,7.2715952,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 13:07:48,"chris.osullivan,eva.jordison",,CHL13573,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,332602.84,209930.51,,3,17.56721133,,,4.69352068,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,10,12.6551242,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:57:14,"chris.osullivan,eva.jordison",,CHL13574,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,373917.93,233367.06,,3,20.12749604,,,4.618414325,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,10,12.6551242,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:47:49,"chris.osullivan,eva.jordison",,CHL13575,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,20043.15,15007.55,,1,0.240373276,,,0.29008646,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,10,12.6551242,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:50:35,"chris.osullivan,eva.jordison",,CHL13576,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,24797.16,21036.88,,1,0.179496152,,,0.564077437,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,10,12.6551242,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:52:32,"chris.osullivan,eva.jordison",,CHL13577,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,383595.87,245201.71,,3,19.81864578,,,6.182193994,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,20,,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:47:15,"chris.osullivan,eva.jordison",,CHL13578,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,261851.93,166513.18,,1,4.550974588,,,1.334632156,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,20,,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:50:07,"chris.osullivan,eva.jordison",,CHL13579,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,20089.65,14543.85,,1,0.264727562,,,0.249342145,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,20,,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:44:25,"chris.osullivan,eva.jordison",,CHL13580,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,11365.12,9656.07,,1,0.081581132,,,0.259724167,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,20,,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:51:48,"chris.osullivan,eva.jordison",,CHL13581,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,300546.46,197107.82,,1,4.937621083,,,2.029389665,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,30,31.823409,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:45:06,"chris.osullivan,eva.jordison",,CHL13582,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,186490.28,118915.8,,1,3.225653171,,,0.977567466,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,30,31.823409,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:43:50,"chris.osullivan,eva.jordison",,CHL13583,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,16666.22,11638.1,,1,0.240016219,,,0.171346292,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,30,31.823409,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 13:04:15,"chris.osullivan,eva.jordison",,CHL13584,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,11127.55,9196.39,,1,0.092183504,,,0.232873857,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,30,31.823409,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:55:04,"chris.osullivan,eva.jordison",,CHL13585,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,196632.81,128785.11,,1,3.238695268,,,1.313367889,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,100,97.859758,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 13:03:46,"chris.osullivan,eva.jordison",,CHL13586,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,16248.35,13682.41,,1,0.12248459,,,0.361136493,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,15130288,1,2021-04-12,CALVERT,HAKAI,OCEANOGRAPHY,RVRS,1,DFO2,51.5208,-127.5583,,,,300,283.4292875,250,2021-04-12 10:39:00,2021-04-12 14:01:00,2021-07-03 12:56:42,"chris.osullivan,eva.jordison",,CHL13587,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,5566.38,4783,,1,0.037394475,,,0.131666359,,,HAKAI,Results,Technicianm,,"1: chl metadata qcd by CM2: Event QC'd by CO"
,13866741,1,2021-04-12,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-04-12 09:41:00,,2021-09-04 10:47:38,,,QCHL11812,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,342162.03,210902.34,,1,6.265652881,,,1.188941612,,,HAKAI,Results,Technicianm,,1: CHL MetaData QC'd By KH
,13866741,1,2021-04-12,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-04-12 09:41:00,,2021-09-04 10:50:18,,,QCHL11813,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,324693.5,207142.79,,1,5.611257689,,,1.71045103,,,HAKAI,Results,Technicianm,,1: CHL MetaData QC'd By KH
,13866741,1,2021-04-12,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-04-12 09:41:00,,2021-09-04 10:48:21,,,QCHL11814,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,9387.74,7049.14,,1,0.111632565,,,0.137527688,,,HAKAI,Results,Technicianm,,1: CHL MetaData QC'd By KH
,13866741,1,2021-04-12,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-04-12 09:41:00,,2021-09-04 10:49:10,,,QCHL11815,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,15878.29,14294.49,,1,0.07560235,,,0.429653431,,,HAKAI,Results,Technicianm,,1: CHL MetaData QC'd By KH
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,0,,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 11:38:06,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12430,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,134527.71,91781.07,,1,2.040501604,,,1.20360967,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,0,,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 11:20:30,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12431,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,6206.61,4649.09,,1,0.07434788,,,0.089979745,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,0,,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 11:39:35,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12432,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,5427.29,4465.22,,1,0.045924203,,,0.111904318,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,0,,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:04:24,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12433,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,69067.24,47605.14,,1,1.024488696,,,0.658171697,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,5,6.1112483,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 11:28:45,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12434,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,161491.73,104957,,1,2.698673095,,,1.011157124,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,5,6.1112483,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:10:37,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12435,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,18353.75,12493.06,,1,0.279758768,,,0.161823323,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,5,6.1112483,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 11:34:18,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12436,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,15608.2,11786.4,,1,0.182432795,,,0.234171556,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,5,6.1112483,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:09:02,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12437,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,207138.48,135585.17,,1,3.415581759,,,1.376837621,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,10,11.0770615,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:12:04,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12438,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,407399.06,278175.15,,1,6.168475363,,,3.663956754,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,10,11.0770615,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:13:33,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12439,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,13136.04,9396.54,,1,0.178504223,,,0.153627679,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,10,11.0770615,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:04:59,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12440,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,11549.76,9584.89,,1,0.093792644,,,0.244996713,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,10,11.0770615,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 11:38:49,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12441,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,437771.37,279498.56,,1,7.555118315,,,2.324091305,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,20,20.3781103,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:06:17,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12442,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,349165.84,219035.87,,3,18.63517782,,,4.591073582,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,20,20.3781103,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:11:19,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12443,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,16105.39,11481.9,,1,0.220701294,,,0.185140142,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,20,20.3781103,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 11:32:15,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12444,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,10268.58,9182.62,,1,0.051838065,,,0.272732579,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,20,20.3781103,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 11:34:57,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12445,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,231947.35,161118.65,,3,10.14297797,,,6.941813987,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,30,,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:08:23,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12446,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,307475.18,198693.64,,1,5.192663257,,,1.830400188,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
,15131694,1,2021-04-14,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,1,QU39,50.0307,-125.0992,,,,30,,250,2021-04-14 10:08:00,2021-04-14 14:06:00,2021-07-03 12:09:51,"jonathan.bergshoeff,katie.pocock,meagan.abele",,QCHL12447,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,9569.27,7481.14,,1,0.099676433,,,0.164753374,,,HAKAI,Results,Technicianm,,"1: Event metadata QCd by MA2: Sample metadata QCd by EJ"
